UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.66667
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.40000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.00000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;1.00000;0.00000
UDA_DDA;0.33333;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.40000;0.00000
UDA_DDA;0.50000;0.25000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.66667;0.66667
UDA_DDA;0.66667;0.33333
UDA_DDA;0.60000;0.40000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.66667;0.66667
UDA_DDA;0.66667;0.33333
UDA_DDA;1.00000;0.50000
UDA_DDA;0.50000;0.50000
UDA_DDA;0.40000;0.40000
UDA_DDA;0.33333;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.50000
UDA_DDA;1.00000;0.50000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.83333;0.66667
UDA_DDA;1.00000;0.66667
UDA_DDA;1.00000;1.00000
UDA_DDA;0.75000;0.50000
UDA_DDA;1.00000;0.50000
UDA_DDA;0.66667;0.66667
UDA_DDA;0.25000;0.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.50000;0.33333
UDA_DDA;0.75000;0.50000
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.50000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.25000
UDA_DDA;0.50000;0.50000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.50000;0.25000
UDA_DDA;0.40000;0.20000
UDA_DDA;1.00000;0.50000
UDA_DDA;1.00000;0.66667
UDA_DDA;0.66667;0.33333
UDA_DDA;0.33333;0.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.50000;0.00000
UDA_DDA;0.66667;0.00000
UDA_DDA;0.50000;0.25000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.50000;0.00000
UDA_DDA;0.57143;0.28571
UDA_DDA;0.50000;0.50000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.40000;0.20000
UDA_DDA;0.25000;0.00000
UDA_DDA;0.60000;0.40000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.50000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.33333;0.33333
UDA_DDA;0.33333;0.33333
UDA_DDA;0.50000;0.50000
UDA_DDA;0.75000;0.75000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.50000
UDA_DDA;0.60000;0.40000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.33333;0.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.33333;0.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.71429;0.57143
UDA_DDA;0.33333;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.50000;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.33333;0.00000
UDA_DDA;0.33333;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.50000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.25000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.50000
UDA_DDA;1.00000;0.50000
UDA_DDA;0.50000;0.25000
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;0.50000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;1.00000;0.66667
UDA_DDA;1.00000;0.00000
UDA_DDA;0.50000;0.50000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.50000;0.25000
UDA_DDA;0.66667;0.00000
UDA_DDA;1.00000;0.50000
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.80000;0.40000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.75000;0.50000
UDA_DDA;0.60000;0.20000
UDA_DDA;0.60000;0.40000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.50000;0.00000
UDA_DDA;0.60000;0.20000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;1.00000;0.50000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.50000;0.00000
UDA_DDA;0.55556;0.44444
UDA_DDA;0.33333;0.00000
UDA_DDA;0.40000;0.20000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.16667
UDA_DDA;1.00000;0.50000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.25000;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.66667;0.16667
UDA_DDA;0.33333;0.00000
UDA_DDA;0.33333;0.00000
UDA_DDA;0.80000;0.60000
UDA_DDA;0.50000;0.50000
UDA_DDA;0.20000;0.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.60000;0.40000
UDA_DDA;0.40000;0.00000
UDA_DDA;0.25000;0.00000
UDA_DDA;0.40000;0.20000
UDA_DDA;0.42857;0.00000
UDA_DDA;0.25000;0.00000
UDA_DDA;0.75000;0.25000
UDA_DDA;0.33333;0.00000
UDA_DDA;0.75000;0.50000
UDA_DDA;0.66667;0.00000
UDA_DDA;0.60000;0.40000
UDA_DDA;0.33333;0.00000
UDA_DDA;0.50000;0.16667
UDA_DDA;0.50000;0.00000
UDA_DDA;0.33333;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.33333;0.00000
UDA_DDA;0.50000;0.25000
UDA_DDA;0.50000;0.25000
UDA_DDA;0.71429;0.71429
UDA_DDA;0.75000;0.50000
UDA_DDA;0.33333;0.16667
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.50000;0.50000
UDA_DDA;0.50000;0.50000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.66667;0.33333
UDA_DDA;0.25000;0.00000
UDA_DDA;0.75000;0.25000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.66667;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.33333;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.33333;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.50000;0.16667
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.80000;0.60000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.33333;0.33333
UDA_DDA;0.66667;0.33333
UDA_DDA;0.33333;0.16667
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.50000
UDA_DDA;1.00000;0.50000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.50000;0.25000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.33333;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.50000
UDA_DDA;0.66667;0.66667
UDA_DDA;0.50000;0.00000
UDA_DDA;0.75000;0.50000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.50000
UDA_DDA;0.25000;0.00000
UDA_DDA;0.25000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.60000;0.60000
UDA_DDA;0.50000;0.25000
UDA_DDA;1.00000;0.50000
UDA_DDA;0.60000;0.20000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.75000;0.50000
UDA_DDA;0.40000;0.20000
UDA_DDA;0.66667;0.66667
UDA_DDA;0.66667;0.33333
UDA_DDA;0.66667;0.66667
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.50000;0.25000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.75000;0.25000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.33333;0.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;1.00000;0.00000
UDA_DDA;0.50000;0.25000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;1.00000;0.50000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.75000;0.50000
UDA_DDA;0.75000;0.50000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.50000;0.25000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.60000;0.40000
UDA_DDA;1.00000;0.50000
UDA_DDA;0.66667;0.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.66667;0.33333
UDA_DDA;0.66667;0.33333
UDA_DDA;0.75000;0.50000
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.50000;0.25000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.25000;0.00000
UDA_DDA;0.16667;0.16667
UDA_DDA;0.66667;0.33333
UDA_DDA;0.75000;0.50000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.60000;0.40000
UDA_DDA;0.66667;0.33333
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.50000
UDA_DDA;0.50000;0.50000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.66667;0.33333
UDA_DDA;0.50000;0.25000
UDA_DDA;0.75000;0.25000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.33333;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.66667;0.00000
UDA_DDA;0.33333;0.00000
UDA_DDA;0.40000;0.00000
UDA_DDA;0.25000;0.25000
UDA_DDA;0.75000;0.25000
UDA_DDA;0.33333;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.85714;0.57143
UDA_DDA;0.50000;0.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.66667;0.33333
UDA_DDA;0.33333;0.00000
UDA_DDA;0.50000;0.50000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.66667;0.33333
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;0.66667
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.50000;0.50000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.50000
UDA_DDA;0.33333;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.66667;0.66667
UDA_DDA;0.50000;0.00000
UDA_DDA;0.40000;0.20000
UDA_DDA;0.50000;0.25000
UDA_DDA;1.00000;0.50000
UDA_DDA;0.75000;0.50000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.50000
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;0.50000
UDA_DDA;0.33333;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.50000
UDA_DDA;0.75000;0.75000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.50000
UDA_DDA;1.00000;0.75000
UDA_DDA;1.00000;0.66667
UDA_DDA;0.83333;0.66667
UDA_DDA;1.00000;0.50000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.75000;0.75000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.25000
UDA_DDA;0.50000;0.25000
UDA_DDA;1.00000;0.50000
UDA_DDA;0.60000;0.60000
UDA_DDA;0.50000;0.50000
UDA_DDA;0.66667;0.33333
UDA_DDA;1.00000;0.66667
UDA_DDA;0.66667;0.33333
UDA_DDA;0.50000;0.50000
UDA_DDA;0.66667;0.66667
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;0.50000;0.50000
UDA_DDA;0.62500;0.37500
UDA_DDA;1.00000;1.00000
UDA_DDA;0.60000;0.20000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.25000;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;0.50000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.66667;0.00000
UDA_DDA;0.66667;0.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.33333;0.00000
UDA_DDA;0.50000;0.25000
UDA_DDA;0.50000;0.25000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.60000;0.40000
UDA_DDA;0.66667;0.33333
UDA_DDA;1.00000;1.00000
UDA_DDA;0.66667;0.00000
UDA_DDA;1.00000;0.50000
UDA_DDA;0.66667;0.33333
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.66667;0.66667
UDA_DDA;0.66667;0.00000
UDA_DDA;0.50000;0.50000
UDA_DDA;0.33333;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.50000
UDA_DDA;0.50000;0.00000
UDA_DDA;1.00000;0.50000
UDA_DDA;0.66667;0.00000
UDA_DDA;0.80000;0.40000
UDA_DDA;0.40000;0.20000
UDA_DDA;0.40000;0.20000
UDA_DDA;0.50000;0.25000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.50000;0.50000
UDA_DDA;0.50000;0.50000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.66667;0.33333
UDA_DDA;0.66667;0.33333
UDA_DDA;0.50000;0.25000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.00000
UDA_DDA;1.00000;0.50000
UDA_DDA;0.66667;0.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.33333;0.00000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.33333;0.00000
UDA_DDA;0.75000;0.50000
UDA_DDA;0.40000;0.00000
UDA_DDA;0.50000;0.25000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.33333;0.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;1.00000;1.00000
UDA_DDA;0.40000;0.20000
UDA_DDA;0.50000;0.00000
UDA_DDA;0.66667;0.33333
UDA_DDA;0.33333;0.00000
UDA_DDA;0.33333;0.00000
